lat,long,url,magnitude,depth,places,time
39.5998333,-121.9235,https://earthquake.usgs.gov/earthquakes/eventpage/nc71107639,1.32,20.91,"11km WSW of Durham, California",1507263429870
37.5295,-118.831,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905131,1.06,5.95,"18km SE of Mammoth Lakes, California",1507263391130
38.3641667,-122.403,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905121,1.41,8.42,"5km SW of Yountville, California",1507263129660
37.5411667,-118.8875,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905126,0.34,1.86,"14km SSE of Mammoth Lakes, California",1507263039190
-10.3953,151.9528,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b1tr,4.8,10,"142km E of Samarai, Papua New Guinea",1507262599510
33.6961667,-116.7478333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38020064,0.33,13.17,"6km SSW of Idyllwild, CA",1507262567960
33.514,-116.7898333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38020048,0.11,4.99,"10km NE of Aguanga, CA",1507260323950
63.0764,-151.3718,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989915,1.5,0,"105km NW of Talkeetna, Alaska",1507260314998
38.287,-118.7925,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608322,0.6,0,"30km SSW of Hawthorne, Nevada",1507260231636
47.4901667,-121.7448333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61338061,1.26,16.4,"1km N of Tanner, Washington",1507260032120
63.4194,-149.6057,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989910,2.1,106.4,"32km W of Cantwell, Alaska",1507259762026
38.2507,-118.7137,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608341,0.9,10.2,"31km SSW of Hawthorne, Nevada",1507259621146
38.2782,-118.676,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608340,0,1.4,"27km S of Hawthorne, Nevada",1507259125210
37.4891667,-118.8216667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905116,0.88,6.01,"22km SE of Mammoth Lakes, California",1507259082950
38.3138,-118.6353,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608339,-0.2,0,"23km S of Hawthorne, Nevada",1507258321991
38.8148333,-122.822,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905106,1,1.61,"7km NW of The Geysers, California",1507258246340
38.2916,-119.1104,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608338,0.9,0,"11km ENE of Bridgeport, California",1507257968023
38.2691,-118.6854,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608336,0,7.7,"28km S of Hawthorne, Nevada",1507257845553
38.2621,-118.6965,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608333,-0.2,8.1,"29km SSW of Hawthorne, Nevada",1507257818423
38.2598,-118.7094,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608282,-0.1,9.2,"30km SSW of Hawthorne, Nevada",1507257694326
64.6958,-149.1136,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989908,0.5,12.7,"13km N of North Nenana, Alaska",1507257161948
41.2375,-125.7771667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905101,2.97,7.51,"142km W of Westhaven-Moonstone, California",1507257072490
65.8813,-151.063,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989906,1.6,12.8,"91km NNE of Tanana, Alaska",1507256091995
33.5,-116.7975,https://earthquake.usgs.gov/earthquakes/eventpage/ci38020032,1.89,5.36,"9km NE of Aguanga, CA",1507255962830
36.4104,-117.8342,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608319,0.5,2.6,"29km SE of Lone Pine, California",1507255767389
33.957,-116.8751667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38020024,1.53,3.47,"4km N of Banning, CA",1507255628970
0.9934,-25.496,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b1t0,4.8,10,Central Mid-Atlantic Ridge,1507255428530
37.6118333,-118.8183333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905081,0.34,4.14,"14km ESE of Mammoth Lakes, California",1507253805900
-9.9486,152.1867,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b1sv,4.6,10,"115km SSW of Kulumadau, Papua New Guinea",1507253577740
35.9493333,-117.6521667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38020016,0.63,3.43,"23km E of Little Lake, CA",1507253574970
42.5485,-111.4141667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251342,1.12,6.65,"19km SE of Soda Springs, Idaho",1507252828550
37.6043333,-118.8036667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905071,0.52,4.93,"15km ESE of Mammoth Lakes, California",1507252755370
33.9986667,-116.998,https://earthquake.usgs.gov/earthquakes/eventpage/ci38020000,0.41,16.87,"5km ENE of Calimesa, CA",1507251571310
37.636,-118.9395,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905066,0.98,5.66,"3km ESE of Mammoth Lakes, California",1507251331760
37.3396,-114.857,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608277,1.5,3.9,"27km E of Alamo, Nevada",1507251023072
37.4656667,-121.5631667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905061,0.87,5.06,"24km ENE of East Foothills, California",1507250876660
39.4485,-111.6723333,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251327,1.16,12.04,"11km SW of Moroni, Utah",1507250350380
61.1327,-140.6081,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989868,1.6,14.5,"155km NE of Cape Yakataga, Alaska",1507249990990
33.4506667,-116.5986667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019984,1.38,7.77,"14km SSE of Anza, CA",1507249506910
37.1082,-117.0539,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608273,1,8.1,"34km NW of Beatty, Nevada",1507249499810
34.427,-119.3771667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019976,1.92,9.46,"12km W of Ojai, CA",1507249308880
38.826,-122.8015,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905051,0.4,4.24,"6km W of Cobb, California",1507249006750
37.5636667,-118.8346667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905046,0.48,2.11,"15km SE of Mammoth Lakes, California",1507248766780
38.2726,-118.7283,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608271,0.3,8.4,"29km SSW of Hawthorne, Nevada",1507246790354
37.6386667,-118.946,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905036,0.09,5.1,"2km ESE of Mammoth Lakes, California",1507246604600
45.6856667,-122.3951667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337986,1.12,-0.74,"5km N of Fern Prairie, Washington",1507245979370
38.8175011,-122.7938309,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905026,0.61,2.99,"5km NW of The Geysers, California",1507245683420
32.8918333,-116.1933333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019944,0.69,13.35,"26km NW of Ocotillo, CA",1507245415830
46.9013333,-112.5468333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259384,0.9,10.67,"11km ESE of Lincoln, Montana",1507245396280
37.6371667,-118.9396667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905021,0.71,5.33,"3km ESE of Mammoth Lakes, California",1507245051380
37.472,-118.8105,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905011,2.81,6.12,"24km SE of Mammoth Lakes, California",1507244867710
38.7915,-122.7825,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905016,1.36,0.56,"2km NW of The Geysers, California",1507244847860
36.1791667,-117.8483333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019936,0.85,1.59,"17km NNE of Coso Junction, CA",1507244721400
46.8711667,-112.529,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259379,0.99,12.6,"14km SE of Lincoln, Montana",1507244598420
64.9761,-147.2289,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989827,1.4,0,"24km NE of Badger, Alaska",1507244539965
62.4971,-151.1245,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989825,1.8,81.1,"55km WNW of Talkeetna, Alaska",1507243916881
33.4911667,-116.7903333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019920,0.43,4.43,"9km NE of Aguanga, CA",1507243778880
38.822,-122.808,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905001,1.65,1.64,"6km NW of The Geysers, California",1507243472580
34.183,-116.45,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019912,0.78,7.98,"8km NNW of Yucca Valley, CA",1507243285200
40.6523333,-123.5886667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904996,2.14,25.1,"32km S of Willow Creek, California",1507243164460
61.9122,-149.857,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989822,1.5,45,"20km NNE of Willow, Alaska",1507242888109
21.8848,144.6063,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b1rh,4.6,100.39,"152km NNW of Farallon de Pajaros, Northern Mariana Islands",1507242807430
33.9793333,-116.2733333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019896,0.52,6.34,"18km SSE of Joshua Tree, CA",1507242586760
37.4798333,-118.8586667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904991,0.76,1.96,"21km SSE of Mammoth Lakes, California",1507240663110
61.0044,-152.192,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989815,2.5,106,"48km NW of Nikiski, Alaska",1507240652193
62.7658,-149.939,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989811,1.8,79.9,"50km N of Talkeetna, Alaska",1507240498324
42.5443333,-111.4181667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251317,1.66,6.24,"19km SE of Soda Springs, Idaho",1507240484300
33.9765,-116.2745,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019880,0.64,6.55,"18km SSE of Joshua Tree, CA",1507239810040
42.5495,-111.4355,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b1px,2.6,8.32,"18km SE of Soda Springs, Idaho",1507239146260
43.3573333,-110.965,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259359,1.17,5.92,"15km WSW of South Park, Wyoming",1507238290040
37.6071667,-118.8218333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904966,0.84,4.14,"14km ESE of Mammoth Lakes, California",1507238234190
49.3288333,-120.5498333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337951,2.3,-0.06,"14km S of Princeton, Canada",1507238213550
61.2012,-140.5289,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989718,1.4,0.4,"163km NE of Cape Yakataga, Alaska",1507237904044
59.032,-136.701,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989717,1.9,0,"75km WSW of Haines, Alaska",1507237796189
47.3921667,-117.8171667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337946,2.27,-0.46,"21km WSW of Cheney, Washington",1507237659430
37.4828333,-118.8365,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904961,0.97,1.23,"21km SSE of Mammoth Lakes, California",1507237420050
38.2553,-118.6965,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608248,0.3,9.3,"30km SSW of Hawthorne, Nevada",1507236778939
38.2589,-118.7052,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608245,0.7,8.3,"30km SSW of Hawthorne, Nevada",1507235912883
65.8954,-151.0124,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989714,1.7,7.6,"94km NNE of Tanana, Alaska",1507235850265
33.5086667,-116.7941667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019864,1,6.47,"10km NE of Aguanga, CA",1507235571440
46.8728333,-112.5256667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259334,1.45,11.13,"14km SE of Lincoln, Montana",1507235042560
63.3209,-145.3071,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989709,1.6,6.3,"61km S of Deltana, Alaska",1507234798667
63.3343,-145.414,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989702,2.5,0,"60km S of Deltana, Alaska",1507234198600
65.8966,-151.0004,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989701,1.8,0,"94km NNE of Tanana, Alaska",1507234162044
60.1339,-152.6575,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989699,1.7,106.4,"39km S of Redoubt Volcano, Alaska",1507234036518
38.8205,-122.8101667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904941,1.63,2.04,"6km NW of The Geysers, California",1507233857390
40.1631667,-127.192,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904936,3.14,11.62,"252km W of Ferndale, California",1507233758820
33.6336667,-116.6758333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019856,0.4,13.87,"9km N of Anza, CA",1507233436120
19.374,-155.2898333,https://earthquake.usgs.gov/earthquakes/eventpage/hv61934246,1.02,1.772,"8km SW of Volcano, Hawaii",1507233403750
65.8742,-151.0126,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989698,1.7,0.1,"92km NNE of Tanana, Alaska",1507233388591
45.9561667,-122.6543333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337901,0.77,10.31,"9km NE of Woodland, Washington",1507233323080
37.5138333,-118.8381667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904931,0.7,-0.27,"19km SE of Mammoth Lakes, California",1507233031560
65.9098,-150.9865,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989695,1.9,0,"96km NNE of Tanana, Alaska",1507232812188
37.5041667,-118.8371667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904926,1.29,0.07,"19km SE of Mammoth Lakes, California",1507232594330
37.605,-118.8208333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904916,0.7,3.85,"14km ESE of Mammoth Lakes, California",1507232210710
36.6178,-116.292,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608232,-0.1,6.2,"52km SE of Beatty, Nevada",1507232176922
37.5485,-118.8826667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904921,0.37,2.68,"13km SE of Mammoth Lakes, California",1507232082660
33.8461667,-117.491,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019816,1.31,-0.48,"4km SE of Home Gardens, CA",1507231819600
37.5608333,-118.8465,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904911,0.13,7.7,"14km SE of Mammoth Lakes, California",1507231703610
37.6063333,-118.8393333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904906,0.55,2.52,"12km ESE of Mammoth Lakes, California",1507231426560
33.6695,-117.1381667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019808,0.58,-0.54,"6km SW of Winchester, CA",1507230894020
37.6043333,-118.8175,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904896,0.94,4.02,"14km ESE of Mammoth Lakes, California",1507230447120
37.3248333,-122.1048333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904891,1.41,-0.31,"2km S of Loyola, California",1507229918140
63.5209,-147.7663,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989694,1.5,14.5,"60km ENE of Cantwell, Alaska",1507229700025
36.0416667,-117.805,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019784,0.04,1.81,"13km E of Coso Junction, CA",1507229333740
40.7098333,-122.3835,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904886,2.03,19.57,"3km NNW of Shasta Lake, California",1507229279930
45.7201667,-112.1191667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259319,0.72,4.87,"16km S of Whitehall, Montana",1507229038410
65.8735,-151.0051,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989692,1.6,0,"92km NNE of Tanana, Alaska",1507228866480
40.5983333,-122.1946667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904881,1.48,15.65,"5km SE of Bella Vista, California",1507228723050
37.4935,-118.8338333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904866,0.76,4.88,"21km SE of Mammoth Lakes, California",1507227513600
64.6851,-149.3935,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989688,0.9,28,"17km NW of North Nenana, Alaska",1507226513395
33.5108333,-116.7906667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019760,0.47,6.63,"10km NE of Aguanga, CA",1507226494660
33.0206667,-116.0723333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019744,1.44,-0.8,"15km SSE of Ocotillo Wells, CA",1507226134710
60.8774,-150.785,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989683,2.4,34.8,"34km NE of Nikiski, Alaska",1507225956631
36.004,-117.7206667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019728,1,2.64,"18km ENE of Little Lake, CA",1507225418070
38.8211667,-122.8105,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904846,1.87,1.64,"6km NW of The Geysers, California",1507224165330
38.822834,-122.809166,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904851,0.79,0.43,"6km NW of The Geysers, California",1507224095860
33.489,-116.408,https://earthquake.usgs.gov/earthquakes/eventpage/ci38019712,0.44,10.12,"21km SSW of La Quinta, CA",1507223736230
18.9038333,-155.2521667,https://earthquake.usgs.gov/earthquakes/eventpage/hv61934126,1.58,12.692,"41km SE of Pahala, Hawaii",1507223732510
67.3896,-163.5871,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989680,2.5,1.2,"33km SW of Noatak, Alaska",1507223654781
62.9421,-151.1613,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989626,1.5,105.5,"87km NW of Talkeetna, Alaska",1507223506919
37.0888333,-112.711,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251267,1.3,8.72,"17km WNW of Kanab, Utah",1507222702710
37.4858333,-118.8435,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904836,0.76,3,"21km SSE of Mammoth Lakes, California",1507222126650
42.6003333,-111.4131667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251262,2.09,6.09,"16km ESE of Soda Springs, Idaho",1507221444340
19.4776669,-155.600174,https://earthquake.usgs.gov/earthquakes/eventpage/hv61934021,1.71,2.61,"27km E of Honaunau-Napoopoo, Hawaii",1507221215150
37.7805,-118.9965,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904816,0.49,2.82,"14km N of Mammoth Lakes, California",1507221145880
46.2428333,-122.543,https://earthquake.usgs.gov/earthquakes/eventpage/uw61314952,0.84,12.72,"28km E of Castle Rock, Washington",1507221041780
46.8558333,-112.4755,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259309,0.99,10.1,"19km SE of Lincoln, Montana",1507220291830
37.6078333,-118.8176667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904766,1.2,4.46,"14km ESE of Mammoth Lakes, California",1507219571830
38.5671667,-112.6158333,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251257,0.69,3.5,"32km N of Beaver, Utah",1507219457760
-3.0506,127.6953,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b1ip,4.3,46.98,"55km W of Piru, Indonesia",1507219416430
64.723,-141.1068,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989556,1.8,3.3,"6km S of Eagle Village, Alaska",1507219027423
35.167,-120.7866667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904761,1.28,4.77,"5km WSW of Avila Beach, California",1507218469040
38.8198318,-122.7919998,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904756,0.87,2.48,"5km W of Cobb, California",1507218366990
36.6949,-117.4082,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608266,0.2,13.8,"59km E of Lone Pine, California",1507218244132
67.1103,-155.9487,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989554,1.8,6,"46km ENE of Kobuk, Alaska",1507217831958
